,raw_data,right_data
796,"你好!代开南宁发票,曾值税专用发票,工程款,建材,广告滋询,培训,设备,商品,劳务,会议费,吴经理!18697959109如有打扰请谅解","你好!代开南宁发票,增值税专用发票,工程款,建材,广告资询,培训,设备,商品,劳务,会议费,吴经理!18697959109如有打扰请谅解"
797,"哈L兄..弟,马上充/就/给/389/还/等/什么   {  https://u.nu/a930 }   稳.钻过.瘾.快来/试/试/吧!","哈兄.弟,马上充就给389还等什么https:u.nua930稳赚过瘾.快来试试吧!"
798,ユ具室鐦发绌潶科優套莉軟件，莉涌軟件破懈各大啋瞟狗莊颩控喺统，十哯吻钉収意。ㄎ扝丶錇，菏莋 洽谈+妹力：924129758,"工做室开发出黑科技套利软件,利用软件破解各大彩票狗庄风控系统,实现稳定收益.亏损包赔,合作洽谈加加Q:924129758"
799,"嗨,告诉你个好事情,进入【115】樶高可拿8888,点 https://cutt.ly/rtxUW07 进入查收","嗨,告诉你个好事情,进入115最高可拿8888,点https:cutt.lyrtxUW07进入查收"
800,:【移动通知】评台邀您参家橙100凇100簯徘，婇篻，会俞，銃多崧多浏览器  输入39bob.com  扣358933291,"移动通知平台邀您参家存100送100棋牌,彩票,体娱,充多送多浏览器输入39bob.comQ358933291"
801,"逢9必送,上线领取神蜜礼精： pd330.c0m(来自6287754890895)","逢9必送,上线领取神秘礼金:pd330.com(来自6287754890895)"
802,HI，澳鸿集団注删萭好新，首醇100菘88.8，六姀均，真亾，噻唓，⑩⑩埘，塊三，菲艇等多样啋肿等您窝入！ah6886.com。QL6,"HI,澳鸿集团注册送好礼,首存100送88.8,六合彩,真人,赛车,时时彩,快三,飞艇等多样彩种等您加入!ah6886.com.QL6"
803,"快m讯! 一生大笑能几回,今日i凇豪宋   m9k.me/vfR ,凌q88","快讯!一生大笑能几回,今日送豪礼m9k.mevfR,领q88"
804,【亚博体育特邀您】爱游戏子平台登録， 憑本信息，崇100送100，惪500送500，一偹水出，铳多少送多少不封顶，详情戳：75nba.com,"亚博体育特邀您爱游戏子平台登录,凭本信息,充100送100,充500送500,一倍水出,充多少送多少不封顶,详情戳:75nba.com"
805,HI，噺紸恻/ 一沝 99 友39个名额  https://qianyi567.com  零硍制。KXK,"HI,新注册一水99有39个名额https:qianyi567.com零限制.KXK"
806,上期稳稳的拿下了【08 】 瀧，你对了没？ +新婷微：18626034018 ，给026期的资料！名额有限，机会不多！,"上期稳稳的拿下了08龙,你对了没?加婉婷微:18626034018,给026期的资料!名额有限,机会不多!"
807,哇，开評节！喜諟 6 8好 无 淼  暢犹lh1229点com。mQq,"哇,开新节!喜提68元无水畅游lh1229点com.mQQ"
808,信誉屏胎数字配率9.9，饭閖0.5，大小1.98.首虫500鬆68，人工飞蜓赽3，500砖800 了解+可：2605950819,"信誉平台数字赔率9.9,返水0.5,大小1.98.首充500送68,人工飞艇快3,500赚800了解加Q:2605950819"
809,"忙吗?08兔已连对8淇,加威:85578330840 与你分享09期,包中","忙吗?08兔已连对8期,加微:85578330840与你分享09期,包中"
810,"老板,您好.我出资,您出力,帮我戴琓彩票,每日2小时,给您1000元,一个月轻松三万,18759667111+\威.mcJ","老板,您好.我出资,您出力,帮我代玩彩票,每日2小时,给您1000元,一个月轻松三万,18759667111加微.mcJ"
811,专业飞庭，塞车，块3，黑科技实力带打回桖。企鹅：3008390877,"专业飞艇,赛车,块3,黑科技实力带打回血.QQ:3008390877"
812,老板：忙吗?上次24有把握着机会吗?加微：855968959072  推荐最新（002祺）三个号参考!,老板:忙吗?上次24有把握着机会吗加微:855968959072推荐最新(002期)三个号参考!
813,专 耶 团&队尽嘌徊血盈唎有亿扣571281371,专业团队彩票回血盈利有意扣571281371
814,你好，粸枰胎→虫100信100、500誦200、1扦佰300，一氷，一次性忛 ac07.yyccc.tv 微：YJN1905021。Uty,"你好,新平台充100送100、500送200、1千送300,一水,一次性返ac07.yyccc.tv微:YJN1905021.Uty"
815,你好，①部手?基，一包烟湔，跟小妹買啋縹， ⑩輖钟让你看到収意。 梅月堢你⑤位籔 達不到 我补你，电\胃:18535303250。vWg,"你好,1部手机,一包烟钱,跟小妹买彩票,十分钟让你看到收益.每月保你5位数达不到我补你,加微:18535303250.vWg"
816,你好.请关注朋友圈里面的名包，名表，衣服，鞋子等。请+v珈；508032100，优惠多多。a,"你好.请关注朋友圈里面的名包,名表,衣服,鞋子等.请加微信;508032100,优惠多多.a"
817,e【天博绮派】亿万豪礼送不停捕鱼/斗地主/豆/牛/砸玪*花/挷/钉有128浺赠2-8828下载 http://t.cn/A6haNGiB,【天博棋牌】亿万豪礼送不停捕鱼斗地主斗牛炸金花绑定有128充赠2-8828下载http://t.cnA6haNGiB
818,亲，特 邀 楷 户 获 得8 8缘，没有xian 献 qf165.com 。c6N,"亲,特邀开户获得88元,没有限制qf165.com.c6N"
819,玩法不一样，搭  ?， 牛 儿， 还给1??8??8?? 企Q 3287848713  退订回T,"玩法不一样,打,牛儿,还给188加Q3287848713退订回T"
820,华体会 特摇活 动葱100凇68 500醉128，1000你288@，筯册送体验金下Q2869403331,"华体会特邀活动充100送68500送128,1000送288,注册送体验金加Q2869403331"
821,"【周末愉快】机不可失,来 auf90h.c0m/vKF0zf 送你188,可提主","周末愉快机不可失,来auf90h.comvKF0zf送你188,可提现"
822,e特葽你  倸 漂 回樰 一怼一  ，ㄎ了保陪.巍：18565323931,"e特邀你彩票回血一对一,亏损保赔.微:18565323931"
823,"你好!我单位有（正规发票）建注,工程,钢材,曾值税用专,等等发票可代开,如有需要请联系:15578899851张会计","你好!我单位有正规发票建注,工程,钢材,增值税用专,等等发票可代开,如有需要请联系:15578899851张会计"
824,"【亚伟 哥】您的尽锦15.88已发放到您的账户,铼 csduoyu.com 泠取,多乐棋游mtuQ","亚伟哥您的彩金15.88已发放到您的账户,来csduoyu.com领取,多乐棋游mtuQ"
825,"妳好,送您68 燈禄好礼,请您查收 :880204.c0m","您好,送你68登录好礼,请您查收:880204.com"
826,HI，188准备就绪一税：碘子，琦簰，百笳乐皆可！蛧：lh1103.com 进 。pNh,"HI,188准备就绪一水:点子,棋牌,百家乐皆可!网:lh1103.com进.pNh"
827,与众不同的享受，尽情欢乐。點 8tg.me/vvK 即岺11-188！,"与众不同的享受,尽情欢乐.点8tg.mevvK即领11-188!"
828,你好我是婷 加我：18540323626微信送你《金.晚》三.嗎 100%中,你好我是婷加我:18540323626微信送你今晚三码100%中
829,"用湖，威尼斯https://18992t.com您的账户已经晋升为VIP通道,请在您的账户前面添加数字8进行登录或者联系客服~。z5M","用户,威尼斯https:18992t.com您的账户已经晋升为VIP通道,请在您的账户前面添加数字8进行登录或者联系客服.z5M"
830,"阁下,周末快讯,好运来!来菱曲26-5888   b.m3h53.c0   等你.0fc","阁下,周末快讯,好运来!来领曲26-5888b.m3h53.c0等你.0fc"
831,包~醅，潶客入侵，知曉开讲节果，包你掙到底，日入3ooo+婉:13079865460,"包赔,黑客入侵,知晓开奖结果,包你挣到底,日入3000加微:13079865460"
832,yb新年限时特邀活动 100凇138 +^抽 奖名 额 中奖金额最低188起 +水1739019389 网：ty81.cc,新年限时特邀活动100送138+抽奖名额中奖金额最低188起加Q1739019389网:ty81.cc
833,"1百 送48+10没有游戏限制1賠水出：加沟542450530,即辛:lpx4477. *活动多多","1百送48+10没有游戏限制1倍水出:加Q542450530,微信:lpx4477.活动多多"
834,你好，你有浩108呤，登来http://ba459.com 老台子yb搏上找专属。w96,"你好,你有号108领,登来http://ba459.com老台子亚博线上找专属.w96"
835,【PC28.com】信誉老坪珆十年庆，首崇菘50%！点：  5.pc28wa.com  坠滈8888,"PC28.com信誉老平台十年庆,首充送50%!点:5.pc28wa.com最高8888"
836,亲，祝我兄弟，单手开法拉利【仗惮號】莓美兲168→   2.67k51.co  。a37,"亲,祝我兄弟,单手开法拉利【账单号】每天领1682.67k51.co.a37"
837,"老板,我出淺,您出力,帮我买彩票,每天2小时,给你38~888,一月3万加微：14751373185【取件码】.aac","老板,我出钱,您出力,帮我买彩票,每天2小时,给你38888,一月3万加微:14751373185取件码.aac"
838,G店俁叻gd867.com 評煇原纯袸即送城人vip烩原，丅载APP守村100即颂28，還哊薪银达礼雹连信等娱呃！釦：qq64790310,"G点娱乐gd867.com新会员首存即送城人vip会员,下载APP首存100即送28,还有新人大礼包连送三天呃!Q:qq64790310"
839,<新版哞杻> WX，ZFB钉惮取枵，公平公正， y2e.cn/tXZW0o 祖卌下仔凌福利 退钉回T,"新版牛牛WX,ZFB订单取号,公平公正,y2e.cntXZW0o注册下载领福利退订回T"
840,"别再为钱苦恼吗?跟我做,定天操作??到小时,至少??位数以上 ,没有我给你,下?","别再为钱苦恼吗?跟我做,一天操作到小时,至少位数以上,没有我给你,加"
841,"你好!现有四川各行业正规【普通増值税发票】,另有17%【专用抵押曾值税发票】可验后付款,同行最优,联系电话：18502830708杨经理","你好!现有四川各行业正规普通增值税发票,另有17%专用抵押增值税发票可验后付款,同行最优,联系电话:18502830708杨经理"
842,哈啰，【琪⁢派快讯芋： g.b2dk.co     宋38【惍💐🐲🐯🐂🐂华逋】。5Nc,"哈啰,【棋牌快讯】g.b2dk.co送38金花龙虎牛牛捕鱼.5Nc"
843,"亲，阾38-888 式式，纽卜龍,這哩柚 :   b.d5dw.co    樟箪枵。hyr","亲,领38-888试试,牛捕龙,这里有:b.d5dw.co账单号.hyr"
844,564110点com带你翻盘回本！来腾博会盈利稳！特邀1OO你68 ，300乐188，扣扣 #：1927527505,"564110.com带你翻盘回本!来腾博会盈利稳!特邀100送68,300送188,QQ:1927527505"
845,亲，乐彩VIP： lcvip38.com  点网址加入，快典  另588源，每結苓洪豹。y1z,"亲,乐彩VIP:lcvip38.com点网址加入,快点领588元,每日领红包.y1z"
846,"抱歉,已经帮你退了,给你你了75,请尽快确认,这 z309q.41685.cc 速度  【和多号副号:157****4517】","抱歉,已经帮你退了,给你补了75,请尽快确认,这z309Q.41685.cc速度【和多号副号:1574517】"
847,骵本育足蓝裘，专家面废公开 85297273875 这是专家微信号,"体育足篮球,专家免费公开85297273875这是专家微信号"
848,HI，KY木 哌 爆题42w，本5OO允，信我一定吃肉、真人路 子 稳的一匹，开 元牛四倍，来 qy980.vip。mh8,"HI,KY棋牌爆题42w,本500元,信我一定吃肉、真人路子稳的一匹,开元牛四倍,来qy980.vip.mh8"
849,哇，勑 → dj6.us/D9z 即佰68 见面阈。RBH,"哇,来dj6.usD9z即送68见面礼.RBH"
850,"客户,第88欺【一个痟 2个號】已出来了,已准10萁,快加微：2055177653 浼-费零 取,机会尽一次,请把握哦.8u2","客户,第88期一个肖2个号已出来了,已准10期,快加微:2055177653免费领,机会尽一次,请把握哦.8u2"
851,哇，魔方王牌九九新升级 哞气金蟾财神道放氷5百万http://down.lf88.icu/?id=117788  。fp8,"哇,魔方王牌九九新升级牛牛金蟾财神道放水5百万http://down.lf88.icu/?id=117788.fp8"
852,"3d P3 双色球内部一主,+ 葳 信：s3979355","3dP3双色球内部一主,加微信:s3979355"
853,"阁下,朋友,你好,上次的46/虎对了吧!,+靓的微：fffh80 ,无偿送你今晚准有的1筲1码.IZC","阁下,朋友,你好,上次的46虎对了吧!,加我的微:fffh80,无偿送你今晚准有的1肖1码.IZC"
854,"促球僿事眉天精准推荐,首单免费不中包赔最高888,加微信:mubi3344,加我Q2564143453,赛事交流Q群:271622546","足球赛事每天精准推荐,首单免费不中包赔最高888,加微信:mubi3344,加我Q2564143453,赛事交流Q群:271622546"
855,【好消息】我炪淺，你茁團，只要两小時，纟你500，，Ⓥ戚系：19948153204,"【好消息】我出钱,你出力,只要两小时,给你500,,微联系:19948153204"
856,添小馨丽： 纟你今晚仨个肖息。（胞盁）,添小馨微:给你今晚三个消息.(包赢)
857,哈啰，优乐限时特邀，蛧止：youle999点vip，已潑128-288，1沝！查收站内信或点击专属客辐小吉鈴。gQO,"哈啰,优乐限时特邀,网址:youle999.vip,已发128-288,1水!查收站内信或点击专属客服小吉领.gQO"
858,【来电预警】⑥菏1消三嗎，不収镄 需要的姐带：639277218914 不準窇醅,"【来电预警】6合1肖三码,不收费需要的加微:639277218914不准包赔"
859,【来电提醒】赽③，导史箪呆1对1，了笋包琣，吻定収益本襟50%，的笋抱蓜！+小：2853359747   备用：2850867615,"【来电提醒】快3,导师单带1对1,亏损包赔,稳定收益本金50%,亏损包赔!加Q:2853359747备用:2850867615"
860,[九*优]新人特吆浼沸乐好里！俛曊怂！1/28截止，快登*禄j9790典c0m 岺*取投*注,"九优新人特邀免费送好里!免费送!128截止,快登录j9790点com领取投注"
861,凤凰新台1000誦288 5000怂1388 10000菘2888  一賠沝-专线扣【9899525】点【fhvip27.com】,凤凰新台1000送2885000送138810000送2888一倍水专线Q9899525点fhvip27.com
862,"EQ~ 【抖音】帮作品涨粉,一单2-5元,80-500/天.,+（專15951876495","【抖音】帮作品涨粉,一单2-5元,80-500天.加15951876495"
863,"乐⁢鱼体⁢愉新⁢姩特⁢幺醇100曽58 ,，海量  红包保雨，У⁢ав⁢о棋下浍⁢员直乐⁢58-3888 进:ly12.cc","乐鱼体育新年特邀存100赠58,,海量红包包雨,Уаво旗下会员直送58-3888进:ly12.cc"
864,初八发发发，菲 帆 祝您牜气惪天 奉上 200+168 400+268 1000+468 飞水  冈 之 9963232.com,"初八发发发,菲帆祝您牛气充天奉上200+168400+2681000+468三水网址9963232.com"
865,好运来九九亲凭台：中国送    8af.2b2h.biz,好运来九九新平台:中国送8af.2b2h.biz
866,"^非凡f818f点com电子限 时 两百送16O,五百凇四百；另有一千诵188不限由系仅需一水，分开多次入款输赢必返38-88","非凡f818f..com电子限时两百送16O,五百送四百;另有一千送188不限由系仅需一水,分开多次入款输赢必返38-88"
867,【预警】百⁢玩⁢不⁢腻⁢、⁢真⁢娸⁢軨⁢、⁢泓⁢⁢鲍⁢芙⁢励⁢停⁢不⁢下⁢来⁢，⁢店⁢： 178632.com ⁢霖⁢1⁢8⁢8 ☎★☀,"【预警】百玩不腻、真棋牌、红包福利停不下来,点:178632.com领188"
868,;樽将的【富亿才】用戸，欢迎誺倒kok 守袸 缯50％損丶＋专周三簽到＋详結授和 kok565.com 薇：CBA77666,"尊敬的富亿彩用户,欢迎来到kok首存赠50%彩金加每周三签到加每日首存kok565.com微:CBA77666"
869,请勿告知他人！汰暘陽诚什么多哊、如临现场：138983.cn ，200怂28,"请勿告知他人!太阳城,什么多有、如临现场:138983.cn,200送28"
870,【太城誠戳：5700h.com】 咾课启佪归村1000萭288；皴5000肓688 1水^等 浭多慧惠京洗＋威砖园扣扣：390135623,太阳城戳:5700h.com老客户回归存1000送288;存5000送6881水等更多优惠惊喜加您专员QQ:390135623
871,"澳门为尼斯人娱乐场官方直营（玫瑰国际www.300889.c0m）真人百家乐,时时彩,足球等,官方直营提款最快,注册就送98元,返水2%无上","澳门威尼斯人娱乐场官方直营(玫瑰国际www.300889.com)真人百家乐,时时彩,足球等,官方直营提款最快,注册就送98元,返水2%无上"
872,&非凡娱乐信誉大额出款鈔 箌幛 登陸69ff07點com优惠1白倯68/3摆丨188/1竏崧500+玮161502982,非凡娱乐信誉大额出款秒到账登录69ff07.com优惠1百送683百送1881千送500加Q161502982
873,"刘某某，13233714833，八年老擡子，主带倌方踩,350带赚200，琣率9.95，浺植乐，瘤氺萭，紅刨不，釦釦545107286","刘某某,13233714833,八年老台子,主带官方彩,350带赚200,赔率9.95,充值送,流水送,红包送,QQ545107286"
874,"【缘宵佳节】㳘翀粨酚粨緹“鈛”~瑅導,1OOO菜1OOO,覆浺还㴰丶88-888巳 戳 d377.cn 扣472823128","【元宵佳节】充送百分百提钱秒到,1000送1000,复充还能领88-888元戳d377.cnQ472823128"
875,尊敬的用户你好，厼购买的商品已在发货途中拉，现在加V讯13945904203，多送您小米空调扇一个截至明天,"尊敬的用户你好,您购买的商品已在发货途中啦,现在加微信13945904203,多送你小米空调扇一个截至明天"
876,"撑伞接落花,看那西风漆瘦马,谁能为我一眼望穿流霞,公子是你吗?点吉近录； 902555.cc  送公子588元","撑伞接落花,看那西风棋瘦马,谁能为我一眼望穿流霞,公子是你吗?点击进入;902555.cc送公子588元"
877,召材進保，妖厼畅 妧 絔 種 吥 ① 肖 皖 灋 页击: t.cn/A6Zf7mWE 素棶,"招财进宝,邀你畅玩百种不一样玩法点击:t.cnA6Zf7mWE速来"
878,"頞 镀 9 K, 苞 下 Q2355221721","额度9K,包下Q2355221721"
879,付主任，知网，万方收杁，我是陈晓疯，有岱冩纹樟和计划准备付縞和正傐材料嘛，保质保量，谢谢,"付主任,知网,万方收入,我是陈晓风,有代写文章和计划准备副高和正高材料嘛,保质保量,谢谢"
880,"一比一真玪倛可，扫蕾渱包，上装攏俿，朴渔水果,机夏寨 t.cn/AildoAe6墱录忪筋迊，秒提米","一比一真金棋牌,扫雷红包,上装龙虎,捕渔水果机下载t.cnAild0Ae6登录送金币,秒提米"
881,Hi，留言提醒】繒38 泷.牛.宏.bǔ 浦.牛.黑.鱼  ☞ sd8.xsj8.biz。jRP,"Hi,留言提醒赠38龙.牛.红.捕虎.牛.黑.鱼sd8.xsj8.biz.jRP"
882,HI，盛大祁牌邀您来战，点网之  3325979.com   领5-979，六大电子游係，伯 万宏 包抢到手软。ZTV,"HI,盛大棋牌邀您来战,点网址3325979.com领5-979,六大电子游戏,百万红包抢到手软.ZTV"
883,亲，【来电预警】六郃1睄三榪，不收费 需要的筘戚：17539581153 不迚刨蓓。zS5,"亲,【来电预警】六合1肖三码,不收费需要的加微:17539581153不中包赔.zS5"
884,"客户,你好!感谢新老客户支持推出18-3888大礼w.url.cn/s/Agg0fD芯.R80","客户,你好!感谢新老客户支持推出18-3888大礼w.url.cnsAgg0fD信.R80"
885,亲， 您有 1 8 8  え邧礼玩【取件码】地址   lh1085.com  邀开号 。KKg,"亲,您有188元福利玩【取件码】地址lh1085.com邀开号.KKg"
886,加我微信：45132972给您下次6匼的三个榪,加我微信:45132972给您下次6合的三个码
887,亲，我 都 邀请你几次了，你号抽蔣一次最低佰188$蔣金 一水 无限制 +祖：540302582,"亲,我都邀请你几次了,你号抽奖一次最低送188奖金一水无限制加Q:540302582"
888,"精准快3计画稳定;回血 ,实力带 赚.注册即可领取40福利 QQ 3378657033  3010977939","精准快3计划稳定;回血,实力带赚.注册即可领取40福利QQ33786570333010977939"
889,用戸，婷婷请你来帮忙，自由在家现晋仗号我提供，8oo/天左右，+倩讯：13036587973。eZO,"用户,婷婷请你来帮忙,自由在家现金账号我提供,800天左右,加微信:13036587973.eZ0"
890,华体会诚邀開户即点18 純1粨 你50 1K芊5柏 或包赔9珀 信誉保障网址htbet1578.com:扣2853575887,华体会诚邀开户即送18存1百送501千送5百或包赔9百信誉保障网址htbet1578.com:Q2853575887
891,甄某某，巍搏的仗，明天去家里核  实情况，有问题加yuyan476,"甄某某,微搏的账,明天去家里核实情况,有问题加yuyan476"
892,哇，万佳（99wjc.com）专业/彩缥/AG珀家砾/期牌/聊天室计划/双旦钜/惠！。RRX,"哇,万佳(99wjc.com)专业彩票AG百家乐棋牌聊天室计划双旦钜惠!.RRX"
893,"宁可信其有,不可信其无 f5w.pw/rx0 71-125給合","宁可信其有,不可信其无f5w.pwrx071-125给"
894,【澳门银河赌场】已开通网投！百家乐、牌九、彩票等；忛水1.6、出入款火速到帐、大额无忧、注册送58元、平台首选www.y012.cc,【澳门银河赌场】已开通网投!百家乐、牌九、彩票等;返水1.6、出入款火速到帐、大额无忧、注册送58元、平台首选www.y012.cc
895,万缨惘 址wy1733点com  *你是特邀会员100菘108  500檺388 荐多乐多 手扣1603739387申请,万赢网址wy1733.com你是特邀会员100送108500送388存多送多加Q1603739387申请
896,你好，新年回归福利，登筎即送，最高可获⑧⑧⑧⑧⑧元，簯軨，晡魚，寀飄，粨伽楽，登錄pj②⑦⑦⑦⑦.com联系客服领取。a3P,"你好,新年回归福利,登录即送,最高可获88888元,棋牌,捕鱼,彩票,百家乐,登录pj27777.com联系客服领取.a3P"
897,《亻愉 派兴》大派送 300訟300. 1OOO餸1OOO 首忖多少点多少 戳 6844665.cc 叩叩：492854592,体育棋牌大派送300送300.1000送1000首存多少送多少戳6844665.ccQQ:492854592
898,亲，【预警】我泏⁢淺，妮泏⁢撽，帮⁢我坐事，一鈤2小綵，包⁢1OOO，一⁢抈③⁢丸，+群⁢信：wxe36621。I73,"亲,【预警】我出钱,你出力,帮我做事,一日2小时,包1000,一月3万,加微信:wxe36621.I73"
899,"HI,天天剘牌 最近上线 代理扶持活动线下首存百分百,存綃百送战百,赶紧联系在线专员为您线下申请首存 戳  ：985.s0/qaYN.TT9","HI,天天棋牌最近上线代理扶持活动线下首存百分百,存一百送一百,赶紧联系在线专员为您线下申请首存戳:985.s0QaYN.TT9"
900,你好，尊敬的全民会员您好，首橙第六天損今48到了，燈录 7939mm.com  ，客服维：18537986130 。KyP,"你好,尊敬的全民会员您好,首存第六天彩金48到了,登录7939mm.com,客服微:18537986130.KyP"
901,全球同抗疫情，众志成城，價呆寶，⑧OOO-③OOOO亓+倩1952709911??快苄，急簌乤?,"全球同抗疫情,众志成城,价贷宝,8000-30000元加Q1952709911快下,急速下"
902,【温馨通知】厼在我⁢店买的宝⁢贝已收⁢货，请+⁢专客服\矀：212621624215，⁢送⁢您早餐机一⁢个，明天为止,"【温馨通知】您在我店买的宝贝已收货,请加下客服微:212621624215,送你早餐机一个,明天为止"
903,頌你528:zinsm.cc。LJt,送你528:zinsm.cc.LJt
904,用户，紧急通知：尊敬的会 園，您之前在我司游溪的网站将进行全部改版，今后请您到 t.cn/AijHbcqY 进行游係，下载有惊喜！。lI4,"用户,紧急通知:尊敬的会员,您之前在我司游戏的网站将进行全部改版,今后请您到t.cnAijHbcqY进行游戏,下载有惊喜!.lI4"
905,世爵启軨斿艺，抓鱼，兜丶、乧弚宔、丶誮、隆呼豆，上线增188，点：dwz1.cc/0qKGvKHb,"世爵棋牌游戏,抓鱼,斗牛、斗地主、金花、龙虎斗,上线赠188,点:dwz1.cc0qKGvKHb"
906,%非凡您来100餸80五 百浨4百1 千醉800仅限店子邮细进2769247点com丸2次鎹38-88叩486187277,非凡您来100送80五百送4百1千送800仅限电子游戏进2769247.com玩2次送38-88Q486187277
907,你好，年底：  qf112.com    ： 36块MG冰球突陂皮 不朽清缘緹90000，    。tP3,"你好,年底:qf112.com:36块MG冰球突破不朽情缘提90000,.tP3"
908,亲，好运来。 贵公司则冊69，在 lh1093.com 自添1OO 到288一氵搞 。3UF,"亲,好运来.贵公司注册69,在lh1093.com自添100到288一水搞.3UF"
909,【王伟 哥】赽威我，一忝艜里拽5摆-50秒え允等，钻卜捯，錇沵。鼎尖技术团队高盈利策略，玳袮穏貝不醅，轻中Ꝗ:2853192788,"王伟哥快加我,一天带你赚5百-50万元不等,赚不到,赔你.顶尖技术团队高盈利策略,带你穏赚不赔,请加Q:2853192788"
910,【 #快讯】亲，智 能科技，手机挂机，百分百盈利，日赚500到1000，免费教学，亏损全赔！掅┼Ｑ: 15443276,"【快讯】亲,智能科技,手机挂机,百分百盈利,日赚500到1000,免费教学,亏损全赔!请Q:15443276"
911,世宏哥你好，用手⁢姬倈⁢帮⁢我扌⁢馏⁢淼，⁢每⁢結⁢②⁢小⁢溡⁢包⁢准⁢收⁢入1000+，幑信：Ygny6239,"世宏哥你好,用手机来帮我打流水,每日2小时包你收入1000+,微信:Ygny6239"
912,HI，誦1 2 8纟宝 一税，满388出  已发您号 进【优惠劝专区】另  https://youle755.com  进。4KE,"HI,送128红宝一水,满388出已发您号进优惠券专区另https:youle755.com进.4KE"
913,"你的快递!@：粸簰,彩票,伯加乐,注册赠38  首崇赠20%,  戳：78045.c0m 拎取","你的快递!:棋牌,彩票,伯加乐,注册赠38首充赠20%,戳:78045.com拎取"
914,你好，衣某某，  橙錄【555bh.cc】  帳號ytt1314，秘祃ytt7741  佘鹅32閞可蹄哯 ny,"你好,衣某某,登录555bh.cc账号ytt1314,密码ytt7741余额32开可提现ny"
915,去旅游吗？睐188  065425.com,去旅游吗?来188065425.com
916,上次龙8聊过的，还记得我么https://www.ilanx1.net/Z346BFX8 下载了加我kaixin凯彩晋,"上次龙8聊过的,还记得我么https:www.ilanx1.netZ346BFX8下载了加我开心送彩金"
917,在家闲的无聊，给你68打发时间，钸鲇 钭弚驻 新年祝你好運衮进  3sm.com/KFe,"在家闲的无聊,给你68打发时间,捕鱼斗地主新年祝你好运滚进3sm.comKFe"
918,你好！可遇不可求！我岀⁢前帮⁢姐扌⁢流⁢沝，一⁢忝収⁢叺⁢铮1OOO✚，如不到，姐萜厼，✚笳危：13795805793【和多号副号:187****2941】,"你好!可遇不可求!我出前帮姐打流水,一天收入挣1000+,如不到,姐贴你,加微:13795805793和多号副号:1872941"
919,你好，一部手?姬，一包烟淺，跟小妹荬啋票， ⑩計钟让你看到収镒。 黴月包你伍菈薮 達不到 我补你，+咖维:18841735160。Gr5,"你好,一部手机,一包烟钱,跟小妹买彩票,十分钟让你看到收益.没月保你伍位数达不到我补你,加微:18841735160.Gr5"
920,亲～幚衝量吗？1??僤?????5??0??*8??0??。天5??8??0??，多劳多得?徽??:17000275194,"亲帮冲量吗?1单5080.天580,多劳多得微:17000275194"
921,【预⁢警】戳：639k.com 要仼就頑旺你的臺子，純1w菘1888，1杄颂258，一咟忪一洦，QQ2277168158,"【预警】戳:639k.com要玩就玩旺你的台子,存1w送1888,1千送258,一百送一百,QQ2277168158"
922,"嗨,哥哥!充/佰/388/  https://u.nu/fkb7  你下了,没损失,看看.","嗨,哥哥!充送388https:u.nufkb7你下了,没损失,看看."
923,【乐宁 哥】块电我，一添遰您拽5竡-50颂え莞等，专卟噵，培妮。鼎尖技术团队高盈利策略，玳您温转不培，情徾Ꝗ:2853206797,"乐宁哥快加我,一天带你赚5百-50万元不等,赚不到,赔你.顶尖技术团队高盈利策略,带你稳赚不赔,请加Q:2853206797"
924,"w[365.绮.牌  ] t.cn/AiYi32Ug 唞地.祖,悑/鱼、牛牛、精花、百.宽 攸.嘻,注册送3 65 全誷最真实","[365棋牌]t.cnAiYi32Ug斗地.主,捕鱼、牛牛、金花、百款游戏,注册送365全网最真实"
925,你好，1(霄)必开，机不可失，\/矀：sisi1314770880。imo,"你好,1肖必开,机不可失,微信:sisi1314770880.imo"
926,Zenly 代瑪：1519。6 分鈡禸有效。,Zenly代码:1519.6分钟内有效.
927,捕克时間(周詶)邀尔加入 铨国最悠质地国際浦克APP下载既柯霍得20芯渞礼!http://p0kertime.best,扑克时间(德州)邀你加入全国最优质地国际扑克APP下载既可获得20新手礼!http://p0kertime.best
928,"亚啵橙喓，期坮华体会佰不葶，首惪1oo導2oo 5oo捯688，本綵筠一閖无垠製 ,戳：htbet465.com刻浮扣：1193419348","亚博诚邀,分台华体会送不停,首充100到200500到688,本彩均一水无垠制,戳:htbet465.com客服Q:1193419348"
929,。全新屏枱上线：100佰188直达，500肓388直达  机会错过就没有 了，大扣扣：2890416225,"全新平台上线:100送188直达,500送388直达机会错过就没有了,加QQ:2890416225"
930,【开元13155  】 周奉鹿已发  4m.cn/FOYnx   .开元諆拍 抢庄打吽体验房  放水中,【开元13155】周俸禄已发4m.cnFOYnx.开元棋牌抢庄牛牛体验房放水中
931,王牌国际騏兴，凭此号码参加次粨讼48/58/68发财三连，边玩还可边代李，旗下每万留水仮2洦！详询917449707陌涵,"王牌国际棋牌,凭此号码参加一百送485868发财三连,边玩还可边代理,旗下每万流水返2百!详询917449707陌涵"
932,2297！娱砾福例97娱送最新网趾k2297k点com， 打CQ9武圣，JDB變脸 大量出酚，非常稳不 要错过！,"2297娱乐福利97娱乐最新网址k2297k.com,打CQ9武圣,JDB变脸大量出分,非常稳不要错过!"
